id,typ,model,product_number,wo_no,surface,cnt,start_time,end_time,ct_duration,theory_ts,actual_ts,movable_rate,stops,stop_ts,fault_note,change_ts,gen_line
200,detail,,2603522-2,6433997B,B,,2020/07/20 11:47:28,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
201,detail,,2603522-2,6433997B,B,,2020/07/20 11:47:28,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
202,detail,,2603522-2,6433997B,B,,2020/07/20 11:48:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
203,detail,,2603522-2,6433997B,B,,2020/07/20 11:48:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
204,detail,,2603522-2,6433997B,B,,2020/07/20 11:48:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
205,detail,,2603522-2,6433997B,B,,2020/07/20 11:48:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
206,detail,,2603522-2,6433997B,B,,2020/07/20 11:48:58,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
207,detail,,2603522-2,6433997B,B,,2020/07/20 11:48:58,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
208,detail,,2603522-2,6433997B,B,,2020/07/20 11:48:58,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
209,detail,,2603522-2,6433997B,B,,2020/07/20 11:48:58,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
210,detail,,2603522-2,6433997B,B,,2020/07/20 11:49:38,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
211,detail,,2603522-2,6433997B,B,,2020/07/20 11:49:38,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
212,detail,,2603522-2,6433997B,B,,2020/07/20 11:49:38,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
213,detail,,2603522-2,6433997B,B,,2020/07/20 11:49:38,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
214,detail,,2603522-2,6433997B,B,,2020/07/20 11:50:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
215,detail,,2603522-2,6433997B,B,,2020/07/20 11:50:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
216,detail,,2603522-2,6433997B,B,,2020/07/20 11:50:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
217,detail,,2603522-2,6433997B,B,,2020/07/20 11:50:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
218,detail,,2603522-2,6433997B,B,,2020/07/20 11:51:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
219,detail,,2603522-2,6433997B,B,,2020/07/20 11:51:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
220,detail,,2603522-2,6433997B,B,,2020/07/20 11:51:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
221,detail,,2603522-2,6433997B,B,,2020/07/20 11:51:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
222,detail,,2603522-2,6433997B,B,,2020/07/20 11:51:59,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
223,detail,,2603522-2,6433997B,B,,2020/07/20 11:51:59,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
224,detail,,2603522-2,6433997B,B,,2020/07/20 11:51:59,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
225,detail,,2603522-2,6433997B,B,,2020/07/20 11:51:59,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
226,detail,,2603522-2,6433997B,B,,2020/07/20 11:52:39,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
227,detail,,2603522-2,6433997B,B,,2020/07/20 11:52:39,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
228,detail,,2603522-2,6433997B,B,,2020/07/20 11:52:39,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
229,detail,,2603522-2,6433997B,B,,2020/07/20 11:52:39,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
230,detail,,2603522-2,6433997B,B,,2020/07/20 11:53:10,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
231,detail,,2603522-2,6433997B,B,,2020/07/20 11:53:10,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
232,detail,,2603522-2,6433997B,B,,2020/07/20 11:53:10,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
233,detail,,2603522-2,6433997B,B,,2020/07/20 11:53:10,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
234,detail,,2603522-2,6433997B,B,,2020/07/20 11:54:33,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
235,detail,,2603522-2,6433997B,B,,2020/07/20 11:54:33,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
236,detail,,2603522-2,6433997B,B,,2020/07/20 11:54:33,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
237,detail,,2603522-2,6433997B,B,,2020/07/20 11:54:33,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
238,detail,,2603522-2,6433997B,B,,2020/07/20 11:55:13,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
239,detail,,2603522-2,6433997B,B,,2020/07/20 11:55:13,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
240,detail,,2603522-2,6433997B,B,,2020/07/20 11:55:13,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
241,detail,,2603522-2,6433997B,B,,2020/07/20 11:55:13,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
242,detail,,2603522-2,6433997B,B,,2020/07/20 11:55:54,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
243,detail,,2603522-2,6433997B,B,,2020/07/20 11:55:54,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
244,detail,,2603522-2,6433997B,B,,2020/07/20 11:55:54,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
245,detail,,2603522-2,6433997B,B,,2020/07/20 11:55:54,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
246,detail,,2603522-2,6433997B,B,,2020/07/20 11:56:28,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
247,detail,,2603522-2,6433997B,B,,2020/07/20 11:56:28,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
248,detail,,2603522-2,6433997B,B,,2020/07/20 11:56:28,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
249,detail,,2603522-2,6433997B,B,,2020/07/20 11:56:28,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
250,detail,,2603522-2,6433997B,B,,2020/07/20 11:57:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
251,detail,,2603522-2,6433997B,B,,2020/07/20 11:57:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
252,detail,,2603522-2,6433997B,B,,2020/07/20 11:57:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
253,detail,,2603522-2,6433997B,B,,2020/07/20 11:57:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
254,detail,,2603522-2,6433997B,B,,2020/07/20 11:58:23,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
255,detail,,2603522-2,6433997B,B,,2020/07/20 11:58:23,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
256,detail,,2603522-2,6433997B,B,,2020/07/20 11:58:23,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
257,detail,,2603522-2,6433997B,B,,2020/07/20 11:58:23,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
258,detail,,2603522-2,6433997B,B,,2020/07/20 11:59:04,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
259,detail,,2603522-2,6433997B,B,,2020/07/20 11:59:04,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
260,detail,,2603522-2,6433997B,B,,2020/07/20 11:59:04,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
261,detail,,2603522-2,6433997B,B,,2020/07/20 11:59:04,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
262,detail,,2603522-2,6433997B,B,,2020/07/20 11:59:35,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
263,detail,,2603522-2,6433997B,B,,2020/07/20 11:59:35,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
264,detail,,2603522-2,6433997B,B,,2020/07/20 11:59:35,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
265,detail,,2603522-2,6433997B,B,,2020/07/20 11:59:35,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
266,detail,,2603522-2,6433997B,B,,2020/07/20 12:00:55,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
267,detail,,2603522-2,6433997B,B,,2020/07/20 12:00:55,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
268,detail,,2603522-2,6433997B,B,,2020/07/20 12:00:55,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
269,detail,,2603522-2,6433997B,B,,2020/07/20 12:00:55,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
270,detail,,2603522-2,6433997B,B,,2020/07/20 12:01:36,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
271,detail,,2603522-2,6433997B,B,,2020/07/20 12:01:36,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
272,detail,,2603522-2,6433997B,B,,2020/07/20 12:01:36,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
273,detail,,2603522-2,6433997B,B,,2020/07/20 12:01:36,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
274,detail,,2603522-2,6433997B,B,,2020/07/20 12:02:16,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
275,detail,,2603522-2,6433997B,B,,2020/07/20 12:02:16,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
276,detail,,2603522-2,6433997B,B,,2020/07/20 12:02:16,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
277,detail,,2603522-2,6433997B,B,,2020/07/20 12:02:16,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
278,detail,,2603522-2,6433997B,B,,2020/07/20 12:02:48,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
279,detail,,2603522-2,6433997B,B,,2020/07/20 12:02:48,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
280,detail,,2603522-2,6433997B,B,,2020/07/20 12:02:48,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
281,detail,,2603522-2,6433997B,B,,2020/07/20 12:02:48,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
282,detail,,2603522-2,6433997B,B,,2020/07/20 12:04:00,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
283,detail,,2603522-2,6433997B,B,,2020/07/20 12:04:00,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
284,detail,,2603522-2,6433997B,B,,2020/07/20 12:04:00,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
285,detail,,2603522-2,6433997B,B,,2020/07/20 12:04:00,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
286,detail,,2603522-2,6433997B,B,,2020/07/20 12:04:40,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
287,detail,,2603522-2,6433997B,B,,2020/07/20 12:04:40,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
288,detail,,2603522-2,6433997B,B,,2020/07/20 12:04:40,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
289,detail,,2603522-2,6433997B,B,,2020/07/20 12:04:40,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
290,detail,,2603522-2,6433997B,B,,2020/07/20 12:05:15,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
291,detail,,2603522-2,6433997B,B,,2020/07/20 12:05:15,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
292,detail,,2603522-2,6433997B,B,,2020/07/20 12:05:15,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
293,detail,,2603522-2,6433997B,B,,2020/07/20 12:05:15,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
294,detail,,2603522-2,6433997B,B,,2020/07/20 12:06:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
295,detail,,2603522-2,6433997B,B,,2020/07/20 12:06:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
296,detail,,2603522-2,6433997B,B,,2020/07/20 12:06:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
297,detail,,2603522-2,6433997B,B,,2020/07/20 12:06:26,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
298,detail,,2603522-2,6433997B,B,,2020/07/20 12:07:07,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
299,detail,,2603522-2,6433997B,B,,2020/07/20 12:07:07,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
300,detail,,2603522-2,6433997B,B,,2020/07/20 12:07:07,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
301,detail,,2603522-2,6433997B,B,,2020/07/20 12:07:07,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
302,detail,,2603522-2,6433997B,B,,2020/07/20 12:07:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
303,detail,,2603522-2,6433997B,B,,2020/07/20 12:07:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
304,detail,,2603522-2,6433997B,B,,2020/07/20 12:07:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
305,detail,,2603522-2,6433997B,B,,2020/07/20 12:07:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
306,detail,,2603522-2,6433997B,B,,2020/07/20 12:09:09,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
307,detail,,2603522-2,6433997B,B,,2020/07/20 12:09:09,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
308,detail,,2603522-2,6433997B,B,,2020/07/20 12:09:09,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
309,detail,,2603522-2,6433997B,B,,2020/07/20 12:09:09,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
310,detail,,2603522-2,6433997B,B,,2020/07/20 12:09:49,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
311,detail,,2603522-2,6433997B,B,,2020/07/20 12:09:49,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
312,detail,,2603522-2,6433997B,B,,2020/07/20 12:09:49,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
313,detail,,2603522-2,6433997B,B,,2020/07/20 12:09:49,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
314,detail,,2603522-2,6433997B,B,,2020/07/20 12:10:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
315,detail,,2603522-2,6433997B,B,,2020/07/20 12:10:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
316,detail,,2603522-2,6433997B,B,,2020/07/20 12:10:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
317,detail,,2603522-2,6433997B,B,,2020/07/20 12:10:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
318,detail,,2603522-2,6433997B,B,,2020/07/20 12:11:10,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
319,detail,,2603522-2,6433997B,B,,2020/07/20 12:11:10,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
320,detail,,2603522-2,6433997B,B,,2020/07/20 12:11:10,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
321,detail,,2603522-2,6433997B,B,,2020/07/20 12:11:10,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
322,detail,,2603522-2,6433997B,B,,2020/07/20 12:11:41,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
323,detail,,2603522-2,6433997B,B,,2020/07/20 12:11:41,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
324,detail,,2603522-2,6433997B,B,,2020/07/20 12:11:41,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
325,detail,,2603522-2,6433997B,B,,2020/07/20 12:11:41,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
326,detail,,2603522-2,6433997B,B,,2020/07/20 12:12:54,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
327,detail,,2603522-2,6433997B,B,,2020/07/20 12:12:54,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
328,detail,,2603522-2,6433997B,B,,2020/07/20 12:12:54,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
329,detail,,2603522-2,6433997B,B,,2020/07/20 12:12:54,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
330,detail,,2603522-2,6433997B,B,,2020/07/20 12:13:35,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
331,detail,,2603522-2,6433997B,B,,2020/07/20 12:13:35,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
332,detail,,2603522-2,6433997B,B,,2020/07/20 12:13:35,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
333,detail,,2603522-2,6433997B,B,,2020/07/20 12:13:35,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
334,detail,,2603522-2,6433997B,B,,2020/07/20 12:14:06,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
335,detail,,2603522-2,6433997B,B,,2020/07/20 12:14:06,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
336,detail,,2603522-2,6433997B,B,,2020/07/20 12:14:06,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
337,detail,,2603522-2,6433997B,B,,2020/07/20 12:14:06,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
338,detail,,2603522-2,6433997B,B,,2020/07/20 12:15:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
339,detail,,2603522-2,6433997B,B,,2020/07/20 12:15:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
340,detail,,2603522-2,6433997B,B,,2020/07/20 12:15:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
341,detail,,2603522-2,6433997B,B,,2020/07/20 12:15:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
342,detail,,2603522-2,6433997B,B,,2020/07/20 12:15:59,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
343,detail,,2603522-2,6433997B,B,,2020/07/20 12:15:59,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
344,detail,,2603522-2,6433997B,B,,2020/07/20 12:15:59,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
345,detail,,2603522-2,6433997B,B,,2020/07/20 12:15:59,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
346,detail,,2603522-2,6433997B,B,,2020/07/20 12:16:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
347,detail,,2603522-2,6433997B,B,,2020/07/20 12:16:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
348,detail,,2603522-2,6433997B,B,,2020/07/20 12:16:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
349,detail,,2603522-2,6433997B,B,,2020/07/20 12:16:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
350,detail,,2603522-2,6433997B,B,,2020/07/20 12:17:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
351,detail,,2603522-2,6433997B,B,,2020/07/20 12:17:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
352,detail,,2603522-2,6433997B,B,,2020/07/20 12:17:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
353,detail,,2603522-2,6433997B,B,,2020/07/20 12:17:43,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
354,detail,,2603522-2,6433997B,B,,2020/07/20 12:18:15,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
355,detail,,2603522-2,6433997B,B,,2020/07/20 12:18:15,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
356,detail,,2603522-2,6433997B,B,,2020/07/20 12:18:15,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
357,detail,,2603522-2,6433997B,B,,2020/07/20 12:18:15,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
358,detail,,2603522-2,6433997B,B,,2020/07/20 12:19:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
359,detail,,2603522-2,6433997B,B,,2020/07/20 12:19:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
360,detail,,2603522-2,6433997B,B,,2020/07/20 12:19:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
361,detail,,2603522-2,6433997B,B,,2020/07/20 12:19:18,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
362,detail,,2603522-2,6433997B,B,,2020/07/20 12:20:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
363,detail,,2603522-2,6433997B,B,,2020/07/20 12:20:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
364,detail,,2603522-2,6433997B,B,,2020/07/20 12:20:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
365,detail,,2603522-2,6433997B,B,,2020/07/20 12:20:30,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
366,detail,,2603522-2,6433997B,B,,2020/07/20 12:21:11,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
367,detail,,2603522-2,6433997B,B,,2020/07/20 12:21:11,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
368,detail,,2603522-2,6433997B,B,,2020/07/20 12:21:11,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
369,detail,,2603522-2,6433997B,B,,2020/07/20 12:21:11,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
370,detail,,2603522-2,6433997B,B,,2020/07/20 12:21:42,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
371,detail,,2603522-2,6433997B,B,,2020/07/20 12:21:42,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
372,detail,,2603522-2,6433997B,B,,2020/07/20 12:21:42,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
373,detail,,2603522-2,6433997B,B,,2020/07/20 12:21:42,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
374,detail,,2603522-2,6433997B,B,,2020/07/20 12:22:57,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
375,detail,,2603522-2,6433997B,B,,2020/07/20 12:22:57,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
376,detail,,2603522-2,6433997B,B,,2020/07/20 12:22:57,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
377,detail,,2603522-2,6433997B,B,,2020/07/20 12:22:57,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
378,detail,,2603522-2,6433997B,B,,2020/07/20 12:23:37,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
379,detail,,2603522-2,6433997B,B,,2020/07/20 12:23:37,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
380,detail,,2603522-2,6433997B,B,,2020/07/20 12:23:37,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
381,detail,,2603522-2,6433997B,B,,2020/07/20 12:23:37,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
382,detail,,2603522-2,6433997B,B,,2020/07/20 12:24:12,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
383,detail,,2603522-2,6433997B,B,,2020/07/20 12:24:12,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
384,detail,,2603522-2,6433997B,B,,2020/07/20 12:24:12,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
385,detail,,2603522-2,6433997B,B,,2020/07/20 12:24:12,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
386,detail,,2603522-2,6433997B,B,,2020/07/20 12:25:24,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
387,detail,,2603522-2,6433997B,B,,2020/07/20 12:25:24,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
388,detail,,2603522-2,6433997B,B,,2020/07/20 12:25:24,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
389,detail,,2603522-2,6433997B,B,,2020/07/20 12:25:24,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
390,detail,,2603522-2,6433997B,B,,2020/07/20 12:26:08,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
391,detail,,2603522-2,6433997B,B,,2020/07/20 12:26:08,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
392,detail,,2603522-2,6433997B,B,,2020/07/20 12:26:08,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
393,detail,,2603522-2,6433997B,B,,2020/07/20 12:26:08,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
394,detail,,2603522-2,6433997B,B,,2020/07/20 12:26:49,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
395,detail,,2603522-2,6433997B,B,,2020/07/20 12:26:49,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
396,detail,,2603522-2,6433997B,B,,2020/07/20 12:26:49,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
397,detail,,2603522-2,6433997B,B,,2020/07/20 12:26:49,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
398,detail,,2603522-2,6433997B,B,,2020/07/20 12:27:20,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
399,detail,,2603522-2,6433997B,B,,2020/07/20 12:27:20,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
400,detail,,2603522-2,6433997B,B,,2020/07/20 12:27:20,2020/07/20 13:11:18,0,,,,,0,,,EPS 3#
